snapshot_id,captured_at_utc,captured_at_local,event_slug,target_date,model_version,feature_schema_version,cutoff_hour,high_so_far,current_temp,rise_from_7am,warming_rate_2h,hours_at_peak,dewpoint_c,humidity,pressure,pressure_trend_3h,wind_speed_kmh,forecast_high,forecast_gap,wind_group,cloud_group
20260609T010434-0400,2026-06-09T05:04:34.642880+00:00,2026-06-09T00:04:34.182913-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,80.0,80.0,63.0,0.0,0.0,75.0,86.0,,0.0,8.0,90.5,10.5,E-SE/onshore-ish,Partly cloudy
20260609T011448-0400,2026-06-09T05:14:48.078478+00:00,2026-06-09T00:14:47.866738-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,80.0,80.0,63.0,0.0,0.0,75.0,87.0,,0.0,5.0,90.5,10.5,E-SE/onshore-ish,Fair/clear
20260609T012500-0400,2026-06-09T05:25:00.812065+00:00,2026-06-09T00:25:00.614130-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,79.0,79.0,62.0,0.0,0.0,75.0,87.0,,0.0,5.0,90.5,11.5,E-SE/onshore-ish,Fair/clear
20260609T013516-0400,2026-06-09T05:35:16.687783+00:00,2026-06-09T00:35:16.498978-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,79.0,79.0,62.0,0.0,0.0,75.0,88.0,,0.0,5.0,90.5,11.5,E-SE/onshore-ish,Fair/clear
20260609T014529-0400,2026-06-09T05:45:29.399786+00:00,2026-06-09T00:45:29.198813-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,79.0,79.0,62.0,0.0,0.0,75.0,88.0,,0.0,5.0,90.5,11.5,SSE,Fair/clear
20260609T015548-0400,2026-06-09T05:55:48.349685+00:00,2026-06-09T00:55:48.101359-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,79.0,79.0,62.0,0.0,0.0,75.0,89.0,,0.0,6.0,90.7,11.700000000000003,E-SE/onshore-ish,Fair/clear
20260609T020603-0400,2026-06-09T06:06:03.693432+00:00,2026-06-09T01:06:03.537678-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,79.0,79.0,62.0,0.0,6.116666666666666,75.0,88.0,29.97,0.0,,90.7,11.700000000000003,SSE,Fair/clear
20260609T021616-0400,2026-06-09T06:16:16.767975+00:00,2026-06-09T01:16:16.588231-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,79.0,79.0,62.0,0.0,6.116666666666666,75.0,88.0,29.97,0.0,,90.7,11.700000000000003,SSE,Fair/clear
20260609T083450-0400,2026-06-09T12:34:50.449770+00:00,2026-06-09T07:34:50.219953-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,80.0,80.0,0.0,1.0,0.0,77.0,89.0,29.97,0.00999999999999801,,90.0,10.0,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T084512-0400,2026-06-09T12:45:12.155072+00:00,2026-06-09T07:45:11.939461-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,80.0,80.0,0.0,1.0,0.0,77.0,88.0,29.97,0.00999999999999801,,90.0,10.0,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T085548-0400,2026-06-09T12:55:48.479616+00:00,2026-06-09T07:55:48.228503-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,7,81.0,81.0,0.0,2.0,0.0,77.0,88.0,29.97,0.00999999999999801,,90.0,9.0,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T090606-0400,2026-06-09T13:06:06.989446+00:00,2026-06-09T08:06:06.763612-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,8,81.0,81.0,2.0,2.0,0.0,76.0,84.0,29.97,0.00999999999999801,,90.0,9.0,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T091626-0400,2026-06-09T13:16:26.630026+00:00,2026-06-09T08:16:26.402759-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,8,82.0,82.0,3.0,3.0,0.0,76.0,84.0,29.97,0.00999999999999801,,90.7,8.700000000000003,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T092639-0400,2026-06-09T13:26:39.372763+00:00,2026-06-09T08:26:39.138607-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,8,82.0,82.0,3.0,3.0,0.0,76.0,82.0,29.98,0.019999999999999574,,90.7,8.700000000000003,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T093652-0400,2026-06-09T13:36:52.289623+00:00,2026-06-09T08:36:52.102092-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,8,82.0,82.0,3.0,3.0,0.0,76.0,81.0,29.98,0.019999999999999574,,90.7,8.700000000000003,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T094707-0400,2026-06-09T13:47:07.614750+00:00,2026-06-09T08:47:07.389198-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,8,83.0,83.0,4.0,4.0,0.0,76.0,80.0,29.98,0.019999999999999574,,90.7,7.700000000000003,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T095723-0400,2026-06-09T13:57:23.870917+00:00,2026-06-09T08:57:23.611610-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,8,83.0,83.0,4.0,4.0,0.0,76.0,79.0,29.98,0.019999999999999574,,90.7,7.700000000000003,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T100745-0400,2026-06-09T14:07:45.985993+00:00,2026-06-09T09:07:45.790794-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,9,83.0,83.0,4.0,4.0,0.0,77.0,81.0,29.98,0.019999999999999574,,90.7,7.700000000000003,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T101800-0400,2026-06-09T14:18:00.019900+00:00,2026-06-09T09:17:59.831179-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,9,84.0,84.0,5.0,5.0,0.0,77.0,79.0,29.99,0.029999999999997584,,90.7,6.700000000000003,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T102815-0400,2026-06-09T14:28:15.141663+00:00,2026-06-09T09:28:14.962575-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,9,84.0,84.0,5.0,5.0,0.0,77.0,78.0,29.99,0.029999999999997584,,90.4,6.400000000000006,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T103828-0400,2026-06-09T14:38:28.535287+00:00,2026-06-09T09:38:28.230419-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,9,85.0,85.0,6.0,6.0,0.0,76.0,77.0,29.99,0.029999999999997584,,90.4,5.400000000000006,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T104847-0400,2026-06-09T14:48:47.874479+00:00,2026-06-09T09:48:47.696804-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,9,85.0,85.0,6.0,6.0,0.0,76.0,76.0,29.99,0.029999999999997584,,90.4,5.400000000000006,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T105904-0400,2026-06-09T14:59:04.307304+00:00,2026-06-09T09:59:04.095192-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.0 HGBC feature-based ML model,toronto_feature_store_v0.2,9,85.0,85.0,6.0,6.0,0.0,76.0,74.0,29.99,0.029999999999997584,,91.1,6.099999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T111120-0400,2026-06-09T15:11:20.892565+00:00,2026-06-09T10:11:20.702679-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,10,86.0,86.0,7.0,5.0,0.11666666666666667,76.0,71.0,30.0,0.030000000000001137,,91.1,5.099999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T112141-0400,2026-06-09T15:21:41.328540+00:00,2026-06-09T10:21:41.146575-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,10,87.0,87.0,8.0,6.0,0.0,76.0,70.0,30.0,0.030000000000001137,,91.1,4.099999999999994,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T120723-0400,2026-06-09T16:07:23.307291+00:00,2026-06-09T11:07:23.079849-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,11,88.0,88.0,9.0,5.0,0.0,75.0,65.0,30.0,0.019999999999999574,,90.5,2.5,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T121739-0400,2026-06-09T16:17:39.637522+00:00,2026-06-09T11:17:39.437150-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,11,88.0,88.0,9.0,5.0,0.0,75.0,65.0,30.0,0.019999999999999574,,90.5,2.5,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T123323-0400,2026-06-09T16:33:23.895166+00:00,2026-06-09T11:33:23.702055-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,11,89.0,89.0,10.0,6.0,0.0,75.0,64.0,30.0,0.019999999999999574,,90.5,1.5,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T124338-0400,2026-06-09T16:43:38.945564+00:00,2026-06-09T11:43:38.761333-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,11,89.0,89.0,10.0,6.0,0.0,75.0,63.0,30.0,0.019999999999999574,,90.5,1.5,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T125354-0400,2026-06-09T16:53:54.760103+00:00,2026-06-09T11:53:54.557358-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,11,89.0,89.0,10.0,6.0,0.0,75.0,63.0,30.0,0.019999999999999574,,90.5,1.5,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T130412-0400,2026-06-09T17:04:12.470410+00:00,2026-06-09T12:04:12.286382-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,12,88.0,88.0,9.0,2.0,1.1166666666666667,76.0,67.0,30.0,0.010000000000001563,,90.5,2.5,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T131426-0400,2026-06-09T17:14:26.865288+00:00,2026-06-09T12:14:26.659589-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,12,88.0,88.0,9.0,2.0,1.1166666666666667,76.0,67.0,30.0,0.010000000000001563,,89.6,1.5999999999999943,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T132449-0400,2026-06-09T17:24:49.631646+00:00,2026-06-09T12:24:49.520542-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,12,88.0,88.0,9.0,2.0,1.1166666666666667,76.0,67.0,30.0,0.010000000000001563,,89.6,1.5999999999999943,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T133504-0400,2026-06-09T17:35:04.091672+00:00,2026-06-09T12:35:03.966625-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,12,89.0,89.0,10.0,3.0,0.0,76.0,67.0,30.0,0.010000000000001563,,89.6,0.5999999999999943,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T134522-0400,2026-06-09T17:45:22.845318+00:00,2026-06-09T12:45:22.644320-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,12,89.0,89.0,10.0,3.0,0.0,76.0,67.0,30.0,0.010000000000001563,,89.6,0.5999999999999943,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T135541-0400,2026-06-09T17:55:41.472916+00:00,2026-06-09T12:55:41.383401-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,12,89.0,89.0,10.0,3.0,0.0,76.0,67.0,29.99,0.0,,90.4,1.4000000000000057,E-SE/onshore-ish,Mostly cloudy/overcast
20260609T140558-0400,2026-06-09T18:05:58.989131+00:00,2026-06-09T13:05:58.906630-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,13,88.0,88.0,9.0,0.0,2.1166666666666667,76.0,67.0,29.99,-0.010000000000001563,,90.4,2.4000000000000057,E-SE/onshore-ish,Partly cloudy
20260609T141613-0400,2026-06-09T18:16:13.809330+00:00,2026-06-09T13:16:13.695039-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,13,88.0,88.0,9.0,0.0,2.1166666666666667,76.0,67.0,29.99,-0.010000000000001563,,90.4,2.4000000000000057,E-SE/onshore-ish,Partly cloudy
20260609T142635-0400,2026-06-09T18:26:35.500618+00:00,2026-06-09T13:26:35.423108-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,13,89.0,89.0,10.0,1.0,0.0,76.0,66.0,29.99,-0.010000000000001563,,90.4,1.4000000000000057,E-SE/onshore-ish,Partly cloudy
20260609T143648-0400,2026-06-09T18:36:48.963761+00:00,2026-06-09T13:36:48.877414-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,13,89.0,89.0,10.0,1.0,0.0,76.0,67.0,29.99,-0.010000000000001563,,90.4,1.4000000000000057,E-SE/onshore-ish,Partly cloudy
20260609T144659-0400,2026-06-09T18:46:59.486616+00:00,2026-06-09T13:46:59.334496-05:00,highest-temperature-in-houston-on-june-9-2026,2026-06-09,v0.5.1 HGBC feature-based ML model,toronto_feature_store_v0.2,13,88.0,88.0,9.0,0.0,2.1166666666666667,76.0,67.0,29.99,-0.010000000000001563,,90.4,2.4000000000000057,E-SE/onshore-ish,Partly cloudy
